wl,orient_000,orient_010,orient_020,orient_030,orient_040,orient_050,orient_060,orient_070,orient_080,orient_090,orient_100,orient_110,orient_120,orient_130,orient_140,orient_150,orient_160,orient_170,orient_180
535,87.25606984,85.59422112,82.30737954,77.28598512,68.34046722,40.69204168,30.4494608,16.18813003,14.55028371,14.04918881,13.9582915,13.75645012,13.47658815,14.00859396,14.05070431,13.76092635,14.11122194,13.05681717,13.57779373
536,87.47676617,85.85803657,82.49677521,77.52388433,68.45591274,40.77636836,30.58961807,16.27281087,14.61641463,14.13044238,14.03669279,13.87538394,13.57138823,14.13787068,14.18776086,13.82942204,14.2250424,13.18921994,13.69269433
537,87.59920708,86.06672272,82.57695261,77.64338431,68.58539816,40.87281746,30.67154485,16.31342857,14.66830257,14.21589772,14.11165541,13.95232013,13.64830696,14.23210481,14.26291625,13.94927447,14.30789713,13.32533218,13.75890851
538,87.70445326,86.16850663,82.62219525,77.68187553,68.60936442,40.92520107,30.7424213,16.32600467,14.75732983,14.26477235,14.14742787,14.04188539,13.68002342,14.30681016,14.33880382,13.99913468,14.36181142,13.36775528,13.82446881
539,86.98844739,85.41672157,81.79238924,76.99475299,67.9081647,40.53993209,30.50295058,16.18214499,14.62914938,14.14838594,14.04554803,13.93116811,13.61837798,14.2124506,14.2499515,13.96490616,14.28903304,13.25287795,13.71737162
540,86.98347585,85.33707259,81.70297286,76.93330216,67.86506227,40.55235822,30.45855747,16.1644276,14.61750269,14.12480695,14.06327923,13.94789186,13.63124053,14.24349875,14.28742258,14.05776692,14.33929534,13.27630738,13.73353573
541,87.15968678,85.50148025,82.01676979,77.01028371,67.96520123,40.61757594,30.47649056,16.20325019,14.64684139,14.18467737,14.11938615,13.98922869,13.72684532,14.31528157,14.35063774,14.11743653,14.40882196,13.32406712,13.84474295
542,87.39008762,85.675724,82.15424275,77.11402982,68.11958429,40.66766966,30.44865871,16.27367424,14.63041493,14.2258471,14.17258894,14.04830612,13.8016304,14.35520791,14.4262452,14.22401727,14.45482602,13.42565973,13.96157955
543,87.77789845,86.16397156,82.57642774,77.50404304,68.46683684,40.81753809,30.59103892,16.38693959,14.70792585,14.38517208,14.24043042,14.17352498,13.91698618,14.43763488,14.56284573,14.31859292,14.57143811,13.5559912,14.11757229
544,89.0349765,87.45118655,83.85110338,78.60210988,69.60028111,41.41059142,31.06638984,16.68418645,14.97383685,14.67553561,14.50411239,14.39526507,14.22555911,14.69139238,14.81682968,14.63233365,14.86336168,13.80916371,14.39064171
545,89.87017606,88.30653267,84.59441622,79.42838113,70.29156186,41.83809091,31.39356604,16.84611676,15.15459168,14.82997316,14.68963555,14.59349128,14.41571317,14.89372935,15.02636406,14.83950632,15.120013,13.98887477,14.57054268
546,90.83847264,89.15768391,85.59573349,80.32928275,71.03861607,42.34175147,31.79545032,17.0685922,15.40178689,15.08274206,14.90134643,14.76155145,14.61731182,15.17920768,15.23811168,15.08197381,15.38760757,14.2118316,14.75962191
547,91.27430822,89.6487426,85.98538992,80.81270531,71.39831652,42.57277276,31.97958565,17.14444106,15.53558442,15.15545543,15.06966395,14.87637366,14.69905476,15.35729681,15.37637137,15.22132137,15.54445331,14.36529259,14.91835714
548,91.58965118,89.98763764,86.34539997,81.24461079,71.6478316,42.78437123,32.10964398,17.2117977,15.62274103,15.23494801,15.17481371,15.00777852,14.78789618,15.50500686,15.54650826,15.31007464,15.6974374,14.49362125,15.07180954
549,93.03809759,91.44950701,87.70699353,82.53666848,72.82104922,43.48290323,32.63450867,17.51535505,15.93425723,15.51037499,15.44202362,15.31316136,15.06163977,15.83578859,15.86319967,15.6424244,16.02608925,14.79141166,15.41310583
550,93.64111661,92.17781305,88.35628035,83.13995826,73.35782563,43.84052034,32.86592313,17.6352992,16.0679884,15.61478267,15.64018431,15.47128608,15.22966018,15.97778592,16.05531384,15.80284736,16.17971648,14.95574709,15.60288964
551,93.67421413,92.12093457,88.49569393,83.11129369,73.41841267,43.93646875,32.92486705,17.72358942,16.10087857,15.67939242,15.66178833,15.53798205,15.29202955,16.0429322,16.09888307,15.8851957,16.22920339,15.04477968,15.63666693
552,94.19304268,92.6265211,88.98727368,83.48105694,73.8173779,44.17072075,33.1075212,17.84072191,16.2255408,15.82799089,15.81938087,15.65050342,15.44372124,16.15788036,16.24541098,16.02319895,16.37780655,15.16672397,15.77857909
553,95.25768657,93.54320509,89.83695015,84.30180384,74.58024032,44.59348121,33.47619991,18.04388142,16.36016568,16.01736785,16.03805245,15.88236836,15.63661156,16.34111637,16.46027345,16.25738816,16.6476894,15.38538298,15.96870971
554,95.99326119,94.1252406,90.50178095,84.89646036,75.14387892,44.91371954,33.74276451,18.1960164,16.48118678,16.20842834,16.12717644,16.04092464,15.78390561,16.51640354,16.60848659,16.39749849,16.85842686,15.52783714,16.15424328
555,97.62217399,95.71836836,91.94701798,86.29035775,76.36874193,45.68514007,34.34378462,18.5220735,16.80272429,16.47597302,16.45943954,16.37400535,16.08907669,16.86990637,16.96140638,16.71965313,17.16035476,15.8260528,16.5611481
556,96.57908192,94.77295448,91.00752532,85.36924224,75.54735799,45.24430691,33.95519377,18.31887919,16.61852054,16.32817844,16.28698399,16.19763647,15.95024535,16.75306272,16.8290776,16.61796953,17.01970067,15.73600432,16.4550792
557,97.28429189,95.60783186,91.82643323,86.07531729,76.14655235,45.67421353,34.28853964,18.50012208,16.7703977,16.50402621,16.44682931,16.33723666,16.1405386,16.95215009,17.02624878,16.79233143,17.14676258,15.92495995,16.66951871
558,96.53468713,94.99718698,91.15447352,85.49242752,75.5978827,45.37426006,34.04140759,18.3868726,16.69827648,16.43667992,16.38543408,16.23100111,16.07770522,16.86122423,16.97961794,16.73000124,17.06445208,15.84571344,16.57269952
559,96.73410024,95.15886819,91.30172666,85.61948799,75.69434315,45.39671502,34.07778399,18.42267357,16.72514094,16.49737361,16.44224918,16.2740095,16.10676104,16.92035979,17.02139494,16.81520125,17.15953958,15.88026793,16.60673195
560,96.54647298,94.99926576,91.19868602,85.52664459,75.59714812,45.30989004,34.11126848,18.48018103,16.74911305,16.52184107,16.45110889,16.37745519,16.14595004,16.95405006,17.08489684,16.87417966,17.21186256,15.86300291,16.64691433
561,97.50197685,95.82857099,92.02315676,86.27760691,76.37011958,45.65376188,34.45247929,18.63925708,16.95288791,16.68166925,16.61698327,16.55750616,16.32525472,17.16549108,17.31349739,17.10347353,17.45947617,16.05846069,16.88747432
562,97.17933193,95.52882916,91.83435693,86.05678349,76.21030092,45.5263611,34.37091656,18.58281753,16.90912785,16.64188738,16.60845479,16.58800272,16.28937726,17.18485083,17.28209972,17.11613286,17.4913578,16.06352471,16.8843221
563,99.2067026,97.47137765,93.679126,87.87302637,77.75016591,46.51815401,35.08443286,19.00293341,17.31992527,17.04647798,16.99863177,16.98258415,16.70468201,17.58275444,17.70743245,17.49798673,17.90552427,16.47369986,17.29097525
564,99.48000996,97.48541125,93.75155608,88.0450986,77.89194946,46.57269717,35.12591965,19.00756833,17.33244631,17.03057969,17.11281177,16.99471884,16.77348311,17.67004113,17.76840038,17.53832817,17.98129678,16.6002765,17.33412629
565,100.5099095,98.51493699,94.50376093,88.90644973,78.56966139,47.11270751,35.4304848,19.23648168,17.54345602,17.22550084,17.34745056,17.16940381,16.99678429,17.86884159,18.02340355,17.76342682,18.20896617,16.82537173,17.57143799
566,100.7199172,98.64245556,94.4906565,89.00508464,78.63075872,47.10525294,35.47859568,19.24214831,17.49964195,17.2191032,17.35033408,17.23667257,17.02518659,17.90420741,18.09513632,17.78233034,18.27206594,16.87649453,17.63580172
567,100.181366,98.17888477,94.04423812,88.54572798,78.21088294,46.90305718,35.29512926,19.16140427,17.39771574,17.12367824,17.23093548,17.11659297,16.94879744,17.83709627,18.02120322,17.75330747,18.22740549,16.81619315,17.61717345
568,100.0137541,98.14841401,93.85957986,88.35330161,78.02520947,46.83057367,35.26509424,19.11803658,17.37052172,17.10347557,17.17083732,17.12797183,16.91346531,17.78403292,17.97908627,17.73311999,18.17652836,16.75058894,17.62427695
569,100.4116334,98.68117959,94.41391031,88.76755767,78.25718006,46.97669118,35.4459319,19.1781412,17.44538237,17.15891031,17.22122838,17.21320149,16.99293384,17.91382764,18.0580802,17.84311937,18.27909592,16.80838191,17.70133025
570,99.45252397,97.87435102,93.62456813,87.99294496,77.5967646,46.53876635,35.06843384,19.00700121,17.30751825,16.99422778,17.1479381,17.03908108,16.8657233,17.81676505,17.92672889,17.73687713,18.15320069,16.69686699,17.58272802
571,100.0905681,98.49909559,94.3912655,88.54447691,78.15960784,46.85565198,35.27920264,19.10762527,17.44663797,17.14005618,17.26910784,17.21374605,17.02550972,18.00633188,18.10441158,17.88042119,18.3362647,16.85745601,17.75921752
572,100.557124,98.92610306,94.85711926,88.92844974,78.47803686,47.06727821,35.40058144,19.21948272,17.52642835,17.22913681,17.37093424,17.29546791,17.09833329,18.18119498,18.22908151,18.03815854,18.51034973,16.98892066,17.87072045
573,101.176707,99.37743051,95.42367468,89.45104484,78.98450488,47.40182941,35.55782668,19.34986778,17.58860968,17.33919763,17.441478,17.38585844,17.20862132,18.32313849,18.39810419,18.23412017,18.66614653,17.1173609,18.00296184
574,102.0268852,100.211894,96.14104029,90.20525417,79.55409952,47.80620955,35.91690797,19.55250427,17.80005379,17.58326208,17.58748855,17.582737,17.40779649,18.51958267,18.60512119,18.41103343,18.8728752,17.28666804,18.24776006
575,102.9506826,101.0138608,96.72212355,90.94961495,80.13882727,48.1788733,36.14555838,19.70383612,17.92797051,17.72309755,17.75989089,17.71710674,17.55393953,18.6932238,18.80380723,18.57414377,19.03560894,17.44184996,18.45045789
576,103.2261426,101.2051901,97.03208828,91.17001505,80.48674181,48.2390486,36.23357867,19.74825911,17.99578889,17.78887592,17.86142699,17.82764166,17.70457063,18.78460202,18.84964254,18.59956578,19.14762875,17.50229365,18.55275785
577,102.4855671,100.4901697,96.25101181,90.4252243,79.86983422,47.8742975,35.94488674,19.55420434,17.9013569,17.6240789,17.80761376,17.7362638,17.62742588,18.6639372,18.72790773,18.41362051,19.02243507,17.41029886,18.49806798
578,102.7978198,100.7133958,96.55948158,90.63471583,80.08862273,48.04627189,36.06910601,19.58834282,17.96701847,17.68394366,17.88276487,17.8251464,17.65536788,18.70330766,18.80600902,18.52939087,19.09790466,17.50773592,18.56889549
579,103.2703955,101.3537128,97.1265905,91.25735183,80.58847163,48.30819678,36.33277973,19.71408637,18.12597274,17.78683708,18.06077069,17.97855308,17.79139073,18.85197191,18.98833704,18.72265144,19.28658764,17.64180719,18.68256544
580,103.3721543,101.4460406,97.23756429,91.29273003,80.5381219,48.38700957,36.46093452,19.81008506,18.15584754,17.84469313,18.11142795,18.0356523,17.8509375,18.88485679,19.06294934,18.78173676,19.30919633,17.72123237,18.73786805
581,103.2992526,101.497293,97.31658064,91.43735464,80.53347008,48.48577274,36.56911617,19.85930294,18.15069468,17.94319768,18.13448286,18.05052651,17.86305613,18.91321472,19.12581663,18.88124277,19.3611411,17.76522307,18.73423534
582,103.7844282,101.9580715,97.79850632,91.86841829,80.83337195,48.64719129,36.80677934,19.92705261,18.18421205,18.00932124,18.22263702,18.12598323,18.00178084,18.98525988,19.25528703,18.97018996,19.5063479,17.79209275,18.84908502
583,105.5418859,103.6326501,99.38628682,93.37900707,82.26124931,49.53088677,37.44366558,20.27006825,18.48444844,18.3471415,18.54923971,18.49193599,18.3324216,19.3567025,19.59536233,19.32061354,19.90476741,18.13677339,19.24136681
584,106.4807584,104.5752244,100.2679854,94.24436604,83.03157258,49.95699094,37.7301387,20.43318935,18.66370497,18.53937815,18.75694347,18.69859219,18.48377169,19.59628497,19.86491067,19.56518078,20.17334136,18.3239672,19.43409306
585,106.023248,104.0905523,99.70326406,93.77850526,82.69526939,49.72573195,37.49605802,20.31154371,18.59599748,18.40748483,18.67182422,18.60393027,18.41043531,19.55802524,19.74556022,19.50812121,20.07586356,18.20046346,19.34174043
586,105.2912125,103.3792983,99.11427406,93.25892327,82.22743303,49.49561679,37.21204953,20.30548204,18.55893314,18.38530046,18.55485161,18.51768306,18.3446728,19.5143855,19.69078894,19.44594217,19.94946579,18.18968997,19.26591179
587,104.8735598,103.0381603,98.77422348,92.80505946,81.66718243,49.23884612,37.06808701,20.21525509,18.5112157,18.33223735,18.4735435,18.43436236,18.28732612,19.45702845,19.55440198,19.31747937,19.87857295,18.07400051,19.17288563
588,103.3900279,101.5429568,97.29221155,91.46024788,80.40137246,48.47697405,36.53754277,19.96237696,18.26113692,18.07767603,18.15537788,18.21244195,18.06792208,19.20434907,19.33046876,19.11475701,19.62386808,17.91424515,18.92895617
589,100.8935814,99.02904957,94.81647447,89.16615802,78.33373583,47.17087402,35.55902396,19.44469547,17.76540119,17.62034237,17.69836315,17.74717764,17.64823318,18.66857825,18.84515354,18.65798382,19.18020386,17.49976956,18.44781724
590,100.311309,98.69918123,94.31647701,88.69656923,77.86071145,46.8220654,35.36727083,19.25895829,17.61441932,17.49150618,17.62585712,17.71834062,17.53467927,18.5608042,18.74607176,18.58521896,19.13449198,17.42702689,18.39053594
591,99.5575313,97.94741246,93.4363345,87.99686656,77.3203707,46.50974261,35.12366102,19.09156297,17.41430273,17.34541641,17.45240087,17.55705442,17.41778524,18.38196056,18.65893269,18.48249659,19.05556197,17.32576974,18.26556966
592,101.4745271,99.92359351,95.29705806,89.70971152,78.80130613,47.38667802,35.86281478,19.42691786,17.74278038,17.62817594,17.79516013,17.8504014,17.76677574,18.74869402,18.99316835,18.79725736,19.45485449,17.66134825,18.58952965
593,102.6211346,101.0868058,96.54081341,90.9594155,79.82412596,48.04221018,36.39207669,19.64409199,17.96148375,17.85481598,18.07864114,18.09929968,18.01703571,19.11854021,19.31718762,19.0311776,19.75152076,17.87850179,18.88580726
594,104.4233497,102.7899443,98.21325277,92.45292435,81.13164121,48.95693391,37.05199706,20.01598686,18.29837533,18.18241358,18.41908521,18.38858232,18.37195844,19.53435494,19.63209781,19.38721434,20.16652637,18.22360434,19.23618454
595,104.219954,102.4492889,98.01570861,92.13413433,80.82713608,48.75265038,36.85098702,19.91933981,18.26930025,18.1083501,18.40358618,18.37457093,18.35631348,19.54807155,19.58701585,19.34483237,20.13144859,18.217923,19.2340492
596,104.2152045,102.4320923,98.05439677,92.20705305,80.89161328,48.83942041,36.79705216,19.88225385,18.31968268,18.1065092,18.3809118,18.38069748,18.34756236,19.55527472,19.61434861,19.34473916,20.15062975,18.19790311,19.31473833
597,105.0181043,103.1663515,98.74674841,92.73094099,81.42553179,49.17031826,37.00155861,20.03960901,18.48061426,18.22330146,18.52448996,18.50390748,18.44265198,19.66277978,19.74278416,19.49242456,20.30941474,18.38498536,19.48298473
598,105.7128157,103.7953305,99.38658187,93.34871574,82.03899796,49.42029379,37.23479852,20.13123322,18.54243827,18.34739285,18.61131595,18.59887125,18.54302341,19.76200782,19.96950715,19.60254854,20.32334642,18.37504606,19.58171524
599,105.1284548,103.3074079,98.93665113,92.92582323,81.80874042,49.19381629,37.07878394,20.0882562,18.4770538,18.28582847,18.54441302,18.53862799,18.45129528,19.68424947,19.82870719,19.57830533,20.21405447,18.32125864,19.48550041
600,105.4667223,103.4863517,99.18627446,92.95267505,82.05353859,49.2638075,37.16094857,20.23249341,18.48122386,18.41424124,18.63355713,18.60047687,18.50346004,19.73087228,19.89505577,19.65983632,20.24091527,18.38442146,19.52500218
601,105.2640333,103.2957039,98.93545344,92.8754364,81.96400804,49.19760878,37.10822916,20.19447101,18.47459249,18.42124278,18.61144068,18.63793317,18.46092035,19.66730343,19.90012514,19.72726016,20.29697603,18.39880508,19.49792657
602,104.7378832,102.7405482,98.48363412,92.3482388,81.49171962,49.01908018,36.91362048,20.09342696,18.41851375,18.32625096,18.54303597,18.58414313,18.38106827,19.58185994,19.77664278,19.61575432,20.2430213,18.43182486,19.47192875
603,105.6215286,103.5327905,99.19939187,93.10249589,82.2182046,49.42456203,37.18905441,20.31517187,18.60175408,18.48985696,18.71273612,18.7750566,18.60688262,19.81871446,20.06021654,19.80664693,20.44188781,18.64333418,19.67634533
604,105.8208499,103.8592431,99.53539943,93.48515519,82.47350051,49.67179843,37.32207216,20.35225299,18.63090146,18.52976574,18.74937177,18.85545221,18.6755706,19.92217519,20.14688825,19.87989277,20.54728676,18.70616317,19.72613563
605,108.2943226,106.3496669,101.8565065,95.6655249,84.42589383,50.82419448,38.16960454,20.8185665,19.10481113,18.98833246,19.25025729,19.36848903,19.20412886,20.4907681,20.70154808,20.38316962,21.01520165,19.19423266,20.24329871
606,108.6839909,106.8399793,102.265698,96.057261,84.77215813,51.05398999,38.37942025,20.8879323,19.21948677,19.13207168,19.30477761,19.44303888,19.32367573,20.49683918,20.82532897,20.54602949,21.13169157,19.24408152,20.33908321
607,108.4512405,106.50775,102.0940687,95.79677936,84.50955448,50.97507231,38.32813922,20.81359665,19.15564665,19.12132604,19.26531176,19.41703739,19.25300394,20.49870977,20.81207015,20.52220378,21.102565,19.19304171,20.39028004
608,108.8603476,106.7655178,102.3200858,95.98129511,84.6919653,51.09929722,38.53642758,20.87865859,19.18536833,19.19311728,19.35071587,19.45936174,19.31436431,20.58077543,20.85741219,20.60625724,21.15608241,19.23325495,20.47308625
609,108.5297101,106.3601459,101.93168,95.55741705,84.31162607,50.97447316,38.38210005,20.79847491,19.19398359,19.16632796,19.31476352,19.35906058,19.27509994,20.5276,20.74316028,20.51277608,21.09628496,19.1577098,20.38473642
610,108.9135879,106.7772389,102.3780321,95.94095111,84.6260478,51.12167137,38.45256817,20.9059707,19.24586408,19.23893062,19.44561533,19.42847662,19.37465129,20.69910819,20.81979827,20.68525134,21.18161453,19.29502789,20.470661
611,108.7080459,106.5702085,102.1294907,95.7474528,84.45318249,50.99937248,38.3489261,20.90300902,19.14136954,19.16477658,19.39726004,19.36205773,19.28512283,20.5904573,20.71634261,20.63638153,21.17848902,19.30688156,20.39129124
612,108.6086578,106.5296907,102.0113265,95.69483884,84.34208096,50.89448092,38.24205709,20.88008149,19.10907668,19.12634999,19.34176572,19.38741469,19.21333924,20.56297357,20.70733291,20.6306271,21.21042293,19.26882768,20.35072171
613,109.7550167,107.66085,102.9663016,96.6971794,85.20031565,51.32340089,38.63666823,21.08121419,19.34622214,19.2435116,19.55704781,19.54863205,19.39302977,20.79680216,20.99010359,20.87004562,21.39737484,19.45918876,20.5883736
614,108.5001845,106.4554273,101.6509985,95.6310004,84.23377502,50.75857731,38.21558333,20.80388675,19.10915891,18.99930066,19.31957026,19.31132389,19.17075817,20.52800142,20.78386998,20.53489576,21.14008428,19.18293712,20.32345876
615,108.2179812,106.3870246,101.5446039,95.54699027,84.13983415,50.5702014,38.12127354,20.679938,19.11715898,18.96935745,19.32512339,19.21643352,19.16907807,20.4755198,20.78191054,20.5215077,21.02166801,19.04610246,20.27930624
616,107.6994798,105.7745031,101.1056817,95.03257801,83.72285256,50.27742357,37.90320751,20.58608616,18.94175563,18.83912917,19.16833454,19.12526417,19.08117474,20.3700257,20.70347043,20.31699422,20.90074733,18.98820584,20.1778868
617,109.0382323,107.1796013,102.4036056,96.32373942,84.89689674,50.8925522,38.35738352,20.87177095,19.16109313,19.16908864,19.44524657,19.41630108,19.36953782,20.61489876,20.98878819,20.66393533,21.30623339,19.27033179,20.50741946
618,110.2337512,108.0615013,103.3751836,97.17301514,85.73379604,51.31874796,38.78168792,21.12486417,19.28487281,19.36661721,19.64692267,19.68429847,19.54198905,20.96702936,21.19428378,20.95115716,21.59492838,19.53005708,20.79712856
619,111.1026028,108.7813966,104.2647862,97.90174117,86.46049284,51.77633822,39.10865027,21.30534146,19.4154833,19.44238451,19.82665966,19.87344982,19.76782356,21.14902046,21.37682934,21.12175056,21.84205924,19.74103128,21.02860319
620,113.3171031,111.1127285,106.3297962,99.92568381,88.23520488,52.91093268,39.85024163,21.7023423,19.7634733,19.7933149,20.25843455,20.26427802,20.16716063,21.58187977,21.75070252,21.60942149,22.25053785,20.02693557,21.42133746
621,113.8655467,111.5124286,106.85921,100.2585606,88.54832957,53.18527418,39.93414707,21.73045682,19.79834473,19.86474058,20.25369797,20.31036914,20.25315509,21.6780818,21.8879615,21.58675873,22.33183926,20.13274759,21.50792105
622,115.9027219,113.7697666,108.8633383,102.0591645,90.31403387,54.2205602,40.5863855,22.08432295,20.18057962,20.25690724,20.70729139,20.7010913,20.58690859,22.07392705,22.32749045,21.97409024,22.680597,20.56387612,21.84487932
623,116.7575342,114.695409,109.5482801,102.7762016,90.81464183,54.61369473,40.7849801,22.18416863,20.31778759,20.39926053,20.7200715,20.67184753,20.67667666,22.20153298,22.44576912,22.10609911,22.78757965,20.72563225,21.89838834
624,117.6246447,115.5395862,110.4010492,103.7188926,91.65932956,54.99110292,41.17521973,22.42739178,20.55024197,20.54977641,20.92153626,20.89770475,20.81516728,22.39494663,22.6041453,22.35417843,22.95078654,20.98070855,22.14517582
625,117.433495,115.427186,110.1443113,103.603211,91.20160252,54.84875088,41.07106034,22.36360925,20.46312756,20.4833703,20.79250654,20.82275875,20.72912464,22.3160165,22.47496289,22.26008467,22.93230323,20.89291652,22.08985038
626,116.9452997,114.8639844,109.7557829,103.1339471,90.7980355,54.58523212,40.95594867,22.29689588,20.37662436,20.39537698,20.62026036,20.77702393,20.69110788,22.26540374,22.34882291,22.25871172,22.89238854,20.83783361,22.15217765
627,118.0943526,116.112767,110.8827041,104.1834925,91.68659244,55.04086732,41.34261733,22.42990182,20.59696752,20.61314063,20.80095187,21.05372493,20.82468436,22.53658876,22.58413457,22.47255045,23.17365055,21.04732488,22.43305946
628,118.9172473,116.9813429,111.6334887,104.7987331,92.28211417,55.3269084,41.64857844,22.48176278,20.66120285,20.75421085,20.92594269,21.07792854,20.94278727,22.64679513,22.74180108,22.62837055,23.37412069,21.19868753,22.49316196
629,119.8089376,117.8415643,112.2891068,105.5144443,92.9961075,55.65309819,41.941787,22.70064794,20.82439188,20.89105541,21.12640926,21.23709834,21.10663112,22.86015578,22.99985869,22.92407254,23.54624206,21.32949552,22.68225909
630,118.4609713,116.3085524,110.9304697,104.2935995,92.03870849,55.04934591,41.3410179,22.39120506,20.49565431,20.64546429,20.8815157,20.91917921,20.79812038,22.5711738,22.72736316,22.63143601,23.26793015,21.0089479,22.41784754
631,119.9730684,117.641731,112.2499123,105.6301352,93.22260659,55.74554236,41.88013746,22.69606423,20.72823832,20.93071786,21.20796022,21.30909425,21.20240605,22.87264092,23.05814677,22.92673015,23.52113019,21.31310734,22.72478621
632,121.6973598,119.2192983,113.9147758,107.1936741,94.63530978,56.59142126,42.51649809,22.9758432,21.02193715,21.28281328,21.51555061,21.6747808,21.57260073,23.26490842,23.44882217,23.27603958,23.89953176,21.66012141,23.11550642
633,121.4697613,119.2648117,114.0365915,107.2881645,94.75730703,56.6278079,42.5885371,22.94981163,21.06664691,21.31091437,21.56885598,21.7136178,21.63400282,23.29087157,23.49373457,23.27406074,23.91343132,21.77033957,23.10757473
634,122.7757925,120.6402486,115.1552412,108.3225598,95.65855226,57.05572575,43.05617538,23.21814466,21.23296458,21.47695005,21.8168399,21.96765805,21.92939088,23.51155287,23.68466127,23.48211713,24.1881763,21.99983564,23.31147905
635,122.8959755,120.8942781,115.4443237,108.4766737,95.67502189,57.10286703,43.1314534,23.27053479,21.23905513,21.42359385,21.84482866,21.98752799,21.93424908,23.47044411,23.72343739,23.53078014,24.26794213,21.97208538,23.3623439
636,123.6553393,121.9099862,116.3314289,109.3151591,96.38937453,57.66536502,43.49693315,23.51496507,21.44631761,21.57054716,22.03874744,22.19482481,22.13048172,23.648708,23.85366777,23.61017768,24.54207615,22.14567805,23.55462493
637,123.4200112,121.5597575,116.0322676,109.0403443,96.14635389,57.65420639,43.40257416,23.47855025,21.44623107,21.50923405,21.94979369,22.12981336,22.10704403,23.58472405,23.80155252,23.59658279,24.54801183,22.07848653,23.48153104
638,124.6108874,122.6616266,117.2105823,110.0797341,97.04154182,58.3163749,43.85611919,23.77022476,21.751668,21.76012402,22.15737863,22.28761685,22.28378328,23.82351327,24.10856932,23.89672675,24.82567678,22.36392837,23.73549694
639,126.4895748,124.2054419,118.8208748,111.5936628,98.38564671,59.06080115,44.44465893,24.09259503,22.0838168,22.07951583,22.54072414,22.51842871,22.551971,24.20247319,24.45337844,24.23397849,25.16360866,22.72047893,24.10131269
640,126.7784518,124.4502179,119.1477259,111.8822827,98.68436072,59.00990321,44.51084627,24.09889304,22.0986186,22.16679058,22.63968363,22.55654845,22.63022152,24.24357922,24.52196037,24.40016518,25.20592051,22.77810499,24.14385126
641,125.0451673,122.7196011,117.5973198,110.469056,97.22096812,58.22832123,43.94969026,23.78063188,21.80776163,21.8939212,22.36992374,22.32074795,22.31062889,23.86364344,24.31464417,23.95982695,24.83272001,22.40862201,23.74812406
642,124.7030433,122.5752517,117.4758814,110.2535739,97.28665976,58.3185285,43.88699187,23.69665736,21.86576475,21.84262966,22.31621327,22.2619168,22.22710866,23.78978229,24.27859376,23.86735928,24.78738461,22.37110092,23.66953981
643,124.4428791,122.4692124,117.2638057,110.1017934,97.24722,58.35051513,43.9190465,23.73176294,21.88816706,21.81554931,22.31811638,22.29132581,22.23184381,23.78764263,24.28143931,23.8587525,24.81828144,22.35080006,23.69204788
644,126.9750688,124.7010515,119.5094717,112.1767355,99.05807191,59.56525114,44.59852645,24.18043938,22.22053375,22.26678733,22.75296518,22.74142093,22.5942001,24.27853775,24.69882517,24.27804274,25.27071985,22.79292019,24.24516756
645,127.0834253,124.8793618,119.5241975,112.1364695,99.2275074,59.42791588,44.51901306,24.15243112,22.16835143,22.18802231,22.77933105,22.76559804,22.58375809,24.38380194,24.65073938,24.2251753,25.3662231,22.86128497,24.27505582
646,124.842872,122.5717542,117.290326,110.0860915,97.21446669,58.16538462,43.55592037,23.57668799,21.69294405,21.77510258,22.28937223,22.39924545,22.18256611,23.92618274,24.15475286,23.84606691,24.83541017,22.43125634,23.81007487
647,126.6384854,124.6338795,119.086534,111.8510139,98.78031507,59.03410607,44.20590265,23.84726528,22.09164825,22.09114728,22.5127785,22.6502916,22.55031809,24.2999402,24.4448137,24.25307163,25.22209641,22.86986002,24.12995779
648,124.5771819,122.6572449,116.9243248,110.1401044,97.15493117,58.11618219,43.56488825,23.42637826,21.72385087,21.65895005,22.02145564,22.24274915,22.22195221,23.95121193,23.95068717,23.93142183,24.75814242,22.44231679,23.68224949
649,124.4919198,122.5948709,116.905797,110.1895272,97.10806992,58.07351732,43.55804289,23.33261486,21.64779747,21.59497394,21.92466749,22.18196249,22.25465251,23.86165376,23.92874407,23.98328359,24.71880338,22.32293312,23.69803649
650,125.8978735,123.7873993,118.1362846,111.2179285,98.05672622,58.70125344,43.94911951,23.62445615,21.7786578,21.67430325,22.16192325,22.39361831,22.41898784,24.09608447,24.14624099,24.07146509,24.99075333,22.36068146,23.93379127
651,124.947187,122.6693795,117.2062144,110.242804,97.08061186,58.30273112,43.52912416,23.27256628,21.45244205,21.48009425,22.00050709,22.13965937,22.18113184,23.82386195,24.01100653,23.89241636,24.79234294,22.05713258,23.74720145
652,125.6200117,123.3138885,117.9697937,110.7942973,97.57427141,58.52766652,43.72450149,23.36325729,21.58607496,21.65405243,22.16140871,22.26719695,22.2356276,24.02259117,24.24910268,24.07923458,24.99234871,22.23118984,23.83991655
653,126.7657099,124.343696,118.9823208,111.9175536,98.53771072,59.10856641,44.10975306,23.56424851,21.80354613,21.86615152,22.41314582,22.45077464,22.42127473,24.2511912,24.48184639,24.32885768,25.22274976,22.51514171,24.09359992
654,123.9829998,121.5547474,116.1533755,109.4196136,96.3633519,57.6647203,43.08552596,22.98198014,21.28580529,21.4750382,21.95603063,21.9899598,21.99537995,23.73838516,23.96112877,23.85268085,24.58724563,22.13911292,23.5570136
