year,month,day,time,hour,date,date_posix,lat,lon,daily_solarexp,daily_rainfall,daily_maxtemp,male_az,sun_al,sun_az,offset,condition
2019,10,24,1522,1500,24/10/19,24/10/19 15:22,-33.35748,151.50173,26.4,0,32.7,324,54.5,282.2,42,sunblock
2019,10,24,1523,1500,24/10/19,24/10/19 15:23,-33.35748,151.50173,26.4,0,32.7,352,54.3,282,70,sunblock
2019,10,24,1527,1500,24/10/19,24/10/19 15:27,-33.35748,151.50173,26.4,0,32.7,90,53.5,281.2,169,sunblock
2019,10,24,1529,1500,24/10/19,24/10/19 15:29,-33.35748,151.50173,26.4,0,32.7,184,53.1,280.8,97,sunblock
2019,10,24,1536,1600,24/10/19,24/10/19 15:36,-33.35748,151.50173,26.4,0,32.7,320,51.7,279.5,41,sunblock
2019,10,24,1539,1600,24/10/19,24/10/19 15:39,-33.35748,151.50173,26.4,0,32.7,132,51,279,147,sunblock
2019,10,24,1548,1600,24/10/19,24/10/19 15:48,-33.35748,151.50173,26.4,0,32.7,181,49.2,277.4,96,sunblock
2019,10,24,1558,1600,24/10/19,24/10/19 15:58,-33.35748,151.50173,26.4,0,32.7,315,47.1,275.8,39,sunblock
2019,10,24,1600,1600,24/10/19,24/10/19 16:00,-33.35748,151.50173,26.4,0,32.7,221,46.7,275.5,55,sunblock
2019,10,24,1608,1600,24/10/19,24/10/19 16:08,-33.35748,151.50173,26.4,0,32.7,26,45,274.2,112,sunblock
2019,10,24,1610,1600,24/10/19,24/10/19 16:10,-33.35748,151.50173,26.4,0,32.7,300,44.6,273.9,26,sunblock
2019,10,24,1616,1600,24/10/19,24/10/19 16:16,-33.35748,151.50173,26.4,0,32.7,290,43.4,273,17,sunblock
